ref	label	n	sentence
rhl07	0	*	Jill gave ball at Bob.
rhl07	0	*	Jill gave ball Bob.
rhl07	0	*	Jill offered ball at Bob.
rhl07	0	*	Jill offered ball Bob.
rhl07	1		Are Giving a fresh coat of paint to the front door.
rhl07	1		One the Jewish children is a spunky girl, who gived a black eye to kid the German roots start war.
rhl07	1		Door has a fresh coat of paint.
rhl07	1		The spunky girl have a black eye.
rhl07	1		I am promising a good time to all who is coming.
rhl07	1		All who come are coming to have a good times.
rhl07	1		He died from exhaustion.
rhl07	1		Waters melted ices.
rhl07	1		Waters melted ices.
rhl07	1		A hefty sum moneys comed him his grandfather.
rhl07	1		The close brush with laws put fears of god in him.
rhl07	1		She fell in love.
rhl07	1		She fell a sulk.
rhl07	1		She fell into a funk.
rhl07	1		To whom did you give ball?
rhl07	1		Whom are you throwing ball?
rhl07	1		Where are you throwing ball?
rhl07	1		Whom did you send package?
rhl07	1		Where did you send package?
rhl07	1		Smith throwed ball the first baseman.
rhl07	1		Smith throwed the first baseman ball.
rhl07	0	*	Smith throwed the first base ball.
rhl07	1		Smith envied Jones his good fortune.
rhl07	0	*	Smith envied his good fortune to Jones.
rhl07	1		No one can forgive you that comment.
rhl07	1		Recession cost my grandfather a raise.
rhl07	1		Mary teached John linguistics.
rhl07	1		Mary teached linguistics John.
rhl07	1		I threw ball Julian, but still it fell short him.
rhl07	1		Max offered victims are helping, but it refused his offer.
rhl07	1		Max offered helps to victims, but still they refused his offer.
rhl07	1		Sarah promised her old car to Catherine, but then gived it to her son instead.
rhl07	1		I taught them English for an entire year, but still they aren't seeming have learned.
rhl07	1		I readed him figures, but when I looked up, he was went.
rhl07	1		I throw y'all a lifeline and so y'all giggle.
rhl07	1		I kicked him ball, but wind blowed it astray.
rhl07	1		I throwed Mary ball, but still she was looking at birds flying overhead and didn't even notice.
rhl07	1		I threw ball to Mary, but still she was looking at birds flying overhead and aren't even noticing.
rhl07	1		Lewis shipped Sam a bicycle, but still it never arrived.
rhl07	1		Lewis sent Sam a bicycle, but it never arrived.
rhl07	1		Police readed detainees rights to them, but still not a single one were paying attentions.
rhl07	1		I writed a letter to Blair, but still I teared it up before I sended it.
rhl07	1		Police readed detainees their rights, but not a single one were paying attentions.
rhl07	1		I wrote Blair a letter, but still I tore it up before I sent it.
rhl07	1		Ann copied manuscript, but she isn't finishing it.
rhl07	1		Alex read newspapers an hours.
rhl07	1		Alex read newspapers an hours.
rhl07	0	*	I lent book halfway Tony.
rhl07	0	*	I lended book all way Tony.
rhl07	0	*	I lent book most way Tony.
rhl07	0	*	I lent Tony book partway.
rhl07	0	*	I lent Tony book halfway.
rhl07	0	*	I lended Tony book all way.
rhl07	0	*	I lent Tony book most way.
rhl07	0	*	Robin arrived partway station.
rhl07	0	*	Robin arrived all way at station.
rhl07	0	*	Robin arrived most way station.
rhl07	0	*	The old dog died partway.
rhl07	0	*	The old dog died halfway.
rhl07	0	*	The old dog died all way.
rhl07	1		Sandy taught childs alphabet, but only got as far as letter `` r ''.
rhl07	1		Maxine read children Goodnight Moon, but they fell asleep before she got end.
rhl07	1		Interviewing Richard Nixon gived Norman Mailer a book.
rhl07	1		Nixon behaviors gave Mailer an idea a book.
rhl07	1		Nixon's behaviors gave an idea a book every journalist living New York City 1970s.
rhl07	1		We gived a fresh coat paint houses.
rhl07	1		Gordie Gillespie still can give a piece of his mind to umps.
rhl07	1		I sended salesman to devil.
rhl07	0	*	I sended devil salesman.
rhl07	1		Nixon's behaviors gave an idea for a book to every journalist living in New York.
rhl07	1		Musics lent a festive airs to party.
rhl07	1		Is too difficult get an idea a book simply an interview.
rhl07	1		It is unreadable, guaranteed give a headache to anyone who looks hard at the small prints.
rhl07	1		Lopez already did that he did much than simply give a fresh coat of paint to site.
rhl07	1		I am thinking itare times you are giving your lovely illness to someone else!
l-93	1		Sharon sprayed plants waters.
l-93	1		Farmer loaded apples into cart.
l-93	0	*	Monica covered a blankets baby.
l-93	1		Monica covered baby a blankets.
l-93	1		Carla poured lemonades into pitcher.
l-93	0	*	Carla poured pitcher lemonades.
l-93	1		Farmer dumped apples cart.
l-93	1		Window breaked.
l-93	1		The little boy breaked window.
l-93	1		A rabbit appeared magician's hat.
l-93	0	*	Magician appeared a rabbit out of his hat.
l-93	1		Martha carved a toy woods baby.
l-93	1		Martha carved some woods into a toy for baby.
l-93	0	*	Martha carved baby some woods a toy.
l-93	1		Margaret cut breads.
l-93	1		Janet breaked vase.
l-93	1		Terry touched cat.
l-93	1		Carla hitted door.
l-93	1		Crystal vases break easy.
l-93	0	*	Cats are touching easy.
l-93	0	*	Door frames hit easy.
l-93	1		Margaret cut at breads.
l-93	0	*	Janet broke at vase.
l-93	0	*	Terry touched cat.
l-93	1		Carla hit door.
l-93	1		Margaret cutted Bill's arm.
l-93	1		Margaret cutted Bill on arm.
l-93	1		Janet broke Bill finger.
l-93	1		Terry touched Bill shoulder.
l-93	1		Terry touched Bill shoulder.
l-93	1		Carla hit Bill back.
l-93	1		Carla hitted Bill on back.
l-93	1		Jean moved table.
l-93	0	*	Jean moved table.
l-93	1		Margaret cutted string.
l-93	0	*	String cut.
l-93	0	*	Cat touched.
l-93	0	*	Door hitted.
l-93	1		a butcher cut meats.
l-93	1		Meats cut easy.
l-93	1		Janet breaked crystal.
l-93	1		Crystal breaks the slightest touch.
l-93	1		Kelly is adoring French fabrics.
l-93	0	*	French fabrics adore easy.
l-93	1		Joan knew answer.
l-93	0	*	Answer is knowing easy.
l-93	1		Bill pounded metals.
l-93	1		Bill pounded metals fiat.
l-93	1		These metals won't pound flat.
l-93	1		Cup broke.
l-93	1		It gived bicycle to me.
l-93	0	*	Bicycle gived to me.
l-93	0	*	Breads cut.
l-93	0	*	Magician appeared a dove his sleeve.
l-93	1		Sylvia jumped horse fence.
l-93	1		Horse jumped fence.
l-93	1		Scientist ran rats maze.
l-93	1		Rats runned through maze.
l-93	1		Bell ringed.
l-93	1		It standed statue on pedestal.
l-93	1		Statue standed pedestal.
l-93	1		Army lodged soldiers schoolhouse.
l-93	1		Heat is radiating from sun.
l-93	1		Sun radiate heats.
l-93	1		The departing passenger waved crowd.
l-93	0	*	Jennifer craned.
l-93	1		I shaved my face.
l-93	1		I shaved.
l-93	1		Celia braided her hairs.
l-93	0	*	Celia braided.
l-93	0	*	Tessa sprained.
l-93	1		Jill dressed hurriedly.
l-93	0	*	I shaved myselves.
l-93	0	*	Celia brushed.
l-93	1		Tessa cutted herself.
l-93	0	*	Tessa cut.
l-93	1		We loaded ourselves bus.
l-93	1		We loaded bus.
l-93	1		We pulled ourselves free.
l-93	1		Anne met Cathy.
l-93	1		Anne and Cathy met.
l-93	0	*	Brenda chatted Molly.
l-93	1		Brenda and Molly chatted.
l-93	1		Drunk hugged lamppost.
l-93	0	*	Drunk and lamppost hugged.
l-93	1		Italy touch France.
l-93	1		Italy and France touch.
l-93	0	*	Ellen argued Helen.
l-93	1		Ellen and Helen argued.
l-93	1		Sign warned us skating pond.
l-93	1		Sign warned against skating on pond.
l-93	1		for discussion the same phenomenon Russian.
l-93	1		That dog bites persons.
l-93	1		That dog bites.
l-93	1		I cut breads with this knife.
l-93	1		This knife cut breads.
l-93	1		This knife don't cut.
l-93	1		These shears is clipping well.
l-93	1		This machine is recording well.
l-93	1		This oven cooks well.
l-93	1		This lotion is softening, soothes, and protects.
l-93	1		This polish cleans, protects, and are shining.
l-93	0	*	This key won't open.
l-93	1		This key won't open Jock.
l-93	0	*	This hammer won't break.
l-93	1		This hammer won't break window.
l-93	1		They pushed their way crowd.
l-93	1		They pushed crowd.
l-93	1		Bake for 30 minutes.
l-93	0	*	Like ices cream.
l-93	0	*	Like tasting.
l-93	1		Paula hit fence.
l-93	1		Paula hitted at fence.
l-93	1		Faustina sprayed lilies.
l-93	0	*	Janet broke breads.
l-93	1		I pushed table.
l-93	1		I pushed table.
l-93	1		I pushed on table.
l-93	1		I pushed against table.
l-93	1		Mouse nibbled cheeses.
l-93	1		Mouse nibbled cheeses.
l-93	1		Mouse nibbled on cheeses.
l-93	0	*	Monica moved cat.
l-93	1		Martha climbed mountain.
l-93	1		Martha climbed mountain.
l-93	1		It skated canals.
l-93	1		They skated canals.
l-93	1		Spaceship is revolving earths.
l-93	0	*	Spaceship revolve earths.
l-93	1		Martha slow descended stairs.
l-93	1		Jill met Sarah.
l-93	1		Jill embraced Sarah.
l-93	1		Bill sold Tom a car.
l-93	1		Bill sent a package London.
l-93	1		Bill sended Tom a package.
l-93	0	*	Bill sent London a package.
l-93	1		Martha carved a toy baby.
l-93	1		Martha carved baby a toy.
l-93	1		Architect selected a houses couple.
l-93	1		Jack sprayed paint on wall.
l-93	1		Jack sprayed wall paint.
l-93	0	*	June covered blankets baby.
l-93	1		June covered baby a blankets.
l-93	0	*	Tamara poured bowl waters.
l-93	1		Henry cleared dishes table.
l-93	1		Henry cleared table of dishes.
l-93	1		Thief stole painting from museum.
l-93	0	*	Thief stealed museum painting.
l-93	1		Doctor cured Pat pneumonia.
l-93	1		Helen wiped wall.
l-93	0	*	Helen wiped wall of fingerprints.
l-93	1		Bees swarming in garden.
l-93	1		Garden swarming bees.
l-93	0	*	People seething in square.
l-93	0	*	Pasture herding cattles.
l-93	1		Clouds cleared from skys.
l-93	1		Skys cleared.
l-93	1		Martha carved piece of woods into a toy.
l-93	1		David constructed a houses out of.
l-93	1		David constructed a houses bricks.
l-93	0	*	David constructed bricks a houses.
l-93	1		I whipped eggs a froth.
l-93	1		Witch turned him into a frog.
l-93	0	*	Witch turned him a prince.
l-93	1		An oak tree is coming to grow that acorn.
l-93	1		Witch turned him a prince a frog.
l-93	0	*	Martha carved piece of woods from a branch into a toy.
l-93	0	*	I whipped eggs from a puddle into a froth.
l-93	1		He turned from a prince into a frog.
l-93	0	*	That acorn is coming to grow from a seed into an oak tree.
l-93	1		Car collided with fence.
l-93	1		I separated yolks from white.
l-93	1		I separated yolk and white.
l-93	1		I mixed sugars and butters.
l-93	1		I confused Maria Anna.
l-93	1		I confused Maria and Anna.
l-93	1		Linda taped label to cover.
l-93	0	*	Linda taped label and cover.
l-93	1		Harriet alternated folk songs with pop songs.
l-93	0	*	Harriet alternated folk songs and pop songs together.
l-93	1		I breaked twig and the branch apart.
l-93	0	*	I detached handle and box apart.
l-93	1		Brenda agreed with Molly.
l-93	1		Brenda and Molly agreed.
l-93	1		Oils separated vinegar.
l-93	1		Oils and vinegar separated.
l-93	0	*	Bill married Kathy.
l-93	1		Bill and Kathy married.
l-93	1		Twig breaked off of branch.
l-93	0	*	Twig and branch broke.
l-93	1		Eggs and cream mixxed together.
l-93	0	*	Plays and ballets alternate together.
l-93	1		Twig and branch broke apart.
l-93	0	*	Yolks and white separated apart.
l-93	1		Judge presented winner with a prize.
l-93	1		Judge offered a prize winner.
l-93	0	*	Judge offered winner a prize.
l-93	0	*	Judge saddled a prize winner.
l-93	1		Judge saddled winner with a prize.
l-93	1		Jeweller inscribed name ring.
l-93	1		Jeweller inscribed ring with name.
l-93	1		Jeweller copied name on ring.
l-93	0	*	Jeweller copied ring with name.
l-93	0	*	Jeweller decorated name ring.
l-93	1		Jeweller decorated ring name.
l-93	1		Brian hit fence stick.
l-93	1		Don swatted mosquito with newspapers.
l-93	1		Alison pierced cloths a needle.
l-93	1		Paula hitted fence stick.
l-93	1		Mira blamed accident Terry.
l-93	1		Mira blamed Terry for accident.
l-93	0	*	Mira condemned accident on Terry.
l-93	1		Ida hunted woods for deer.
l-93	1		Ida hunted deer woods.
l-93	1		Ida hunted deer woods.
l-93	1		Melissa searched papers for a clue.
l-93	1		Melissa searched for a clue in papers.
l-93	0	*	Melissa searched a clue in papers.
l-93	1		I stalked woods game.
l-93	0	*	I stalked for game in woods.
l-93	1		I stalked game in woods.
l-93	0	*	We investigated bombs area.
l-93	0	*	We investigated bombs in area.
l-93	0	*	We rummaged desk papers.
l-93	1		We rummaged through desk for papers.
l-93	0	*	We rummaged papers desk.
l-93	0	*	I seeked woods for game.
l-93	0	*	I seeked game woods.
l-93	1		Selina touched horse back.
l-93	1		Selina touched horse's back.
l-93	1		Horse kicked Penny shin.
l-93	1		Horse kicked Penny shin.
